i,d,y_obs,y_sim,y_mix,rolling_avg_365
5,2031-08-08,,-73.72841521068878,-73.72841521068878,-70.4347623688243
5,2031-08-09,,-74.0719951741393,-74.0719951741393,-70.52593914036063
5,2031-08-10,,-74.41946691923359,-74.41946691923359,-70.61711324861777
5,2031-08-11,,-74.77082472784463,-74.77082472784463,-70.7082846980047
5,2031-08-12,,-75.12606173189661,-75.12606173189661,-70.79945349371727
5,2031-08-13,,-75.48516991539744,-75.48516991539744,-70.89061964173649
5,2031-08-14,,-75.84814011681067,-75.84814011681067,-70.98178314882696
5,2031-08-15,,-76.21496203176675,-76.21496203176675,-71.07294402253471
5,2031-08-16,,-76.58562421611204,-76.58562421611204,-71.16410227118509
5,2031-08-17,,-76.96011408929536,-76.96011408929536,-71.25525790388019
5,2031-08-18,,-77.33841793809091,-77.33841793809091,-71.34641093049622
5,2031-08-19,,-77.72052092065611,-77.72052092065611,-71.43756136168058
5,2031-08-20,,-78.1064070709235,-78.1064070709235,-71.52870920884871
5,2031-08-21,,-78.49605930332564,-78.49605930332564,-71.61985448418068
5,2031-08-22,,-78.88945941785056,-78.88945941785056,-71.7109972006176
5,2031-08-23,,-79.28658810542777,-79.28658810542777,-71.80213737185784
5,2031-08-24,,-79.68742495364206,-79.68742495364206,-71.89327501235289
5,2031-08-25,,-80.09194845277383,-80.09194845277383,-71.98441013730316
5,2031-08-26,,-80.50013600216406,-80.50013600216406,-72.07554276265343
5,2031-08-27,,-80.91196391690242,-80.91196391690242,-72.16667290508816
5,2031-08-28,,-81.32740743483588,-81.32740743483588,-72.25780058202655
5,2031-08-29,,-81.7464407238962,-81.7464407238962,-72.34892581161735
5,2031-08-30,,-82.16903688974416,-82.16903688974416,-72.44004861273358
5,2031-08-31,,-82.59516798372795,-82.59516798372795,-72.53116900496683
5,2031-09-01,,-83.02480501115373,-83.02480501115373,-72.62228700862151
5,2031-09-02,,-83.45791793986538,-83.45791793986538,-72.71340264470892
5,2031-09-03,,-83.89447570913195,-83.89447570913195,-72.80451593494091
5,2031-09-04,,-71.23399115225833,-71.23399115225833,-72.85973524395202
5,2031-09-05,,-69.76671004706789,-69.76671004706789,-72.90971764629133
5,2031-09-06,,-70.2134058275386,-70.2134058275386,-72.95969777204911
5,2031-09-07,,-70.66341210822382,-70.66341210822382,-73.00967564567331
5,2031-09-08,,-71.1166928293777,-71.1166928293777,-73.05965129227835
5,2031-09-09,,-71.5732109622949,-71.5732109622949,-73.14551639540912
5,2031-09-10,,-72.0329285202678,-72.0329285202678,-73.23661393003492
5,2031-09-11,,-72.49580656982737,-72.49580656982737,-73.32770931690814
5,2031-09-12,,-74.8724365475958,-74.8724365475958,-73.42403719004871
5,2031-09-13,,-75.34151505075869,-75.34151505075869,-73.52036297147193
5,2031-09-14,,-75.81363168112404,-75.81363168112404,-73.61668669012802
5,2031-09-15,,-76.28874383613794,-76.28874383613794,-73.71300837557767
5,2031-09-16,,-76.7668080268225,-76.7668080268225,-73.80932805798317
5,2031-09-17,,-77.2477798906449,-77.2477798906449,-73.90041116178362
5,2031-09-18,,-77.73161420464527,-77.73161420464527,-73.99149232463367
5,2031-09-19,,-78.21826489881852,-78.21826489881852,-74.08257157844636
5,2031-09-20,,-78.70768506974731,-78.70768506974731,-74.17364895569965
5,2031-09-21,,-79.19982699448174,-79.19982699448174,-74.2647244894268
5,2031-09-22,,-79.69464214466097,-79.69464214466097,-74.35579821320658
5,2031-09-23,,-80.192081200874,-80.192081200874,-74.4468701611534
5,2031-09-24,,-80.69209406725358,-80.69209406725358,-74.53794036790711
5,2031-09-25,,-81.19462988630073,-81.19462988630073,-74.62900886862288
5,2031-09-26,,-81.69963705393415,-81.69963705393415,-74.72007569896061
5,2031-09-27,,-82.20706323476087,-82.20706323476087,-74.81114089507464
5,2031-09-28,,-82.71685537756254,-82.71685537756254,-74.90220449360275
5,2031-09-29,,-83.22895973099533,-83.22895973099533,-74.99326653165562
5,2031-09-30,,-83.7433218594945,-83.7433218594945,-75.08432704680558
5,2031-10-01,,-84.25988665938361,-84.25988665938361,-75.17538607707566
5,2031-10-02,,-84.77859837518031,-84.77859837518031,-75.26644366092829
5,2031-10-03,,-85.29940061609486,-85.29940061609486,-75.35749983725393
5,2031-10-04,,-85.82223637271831,-85.82223637271831,-75.44855464535954
5,2031-10-05,,-86.34704803389107,-86.34704803389107,-75.53960812495691
5,2031-10-06,,-86.87377740375189,-86.87377740375189,-75.63066031615104
5,2031-10-07,,-87.40236571895838,-87.40236571895838,-75.72171125942815
5,2031-10-08,,-87.93275366607664,-87.93275366607664,-75.81276099564373
5,2031-10-09,,-88.46488139913231,-88.46488139913231,-75.90380956601045
5,2031-10-10,,-88.99868855732115,-88.99868855732115,-75.99485701208602
5,2031-10-11,,-89.53411428286935,-89.53411428286935,-76.0859033757608
5,2031-10-12,,-90.071097239043,-90.071097239043,-76.17694869924547
5,2031-10-13,,-90.60957562829884,-90.60957562829884,-76.26799302505852
5,2031-10-14,,-91.14948721057058,-91.14948721057058,-76.35903639601365
5,2031-10-15,,-91.69076932168778,-91.69076932168778,-76.45007885520715
5,2031-10-16,,-92.2333588919176,-92.2333588919176,-76.54112044600508
5,2031-10-17,,-92.77719246462942,-92.77719246462942,-76.6321612120305
5,2031-10-18,,-93.32220621507234,-93.32220621507234,-76.7232011971505
5,2031-10-19,,-93.86833596926162,-93.86833596926162,-76.81424044546331
5,2031-10-20,,-94.41551722296929,-94.41551722296929,-76.90527900128512
5,2031-10-21,,-94.96368516081176,-94.96368516081176,-76.9963169091371
5,2031-10-22,,-95.51277467542955,-95.51277467542955,-77.08735421373211
5,2031-10-23,,-96.06272038675397,-96.06272038675397,-77.1783909599616
5,2031-10-24,,-96.61345666135377,-96.61345666135377,-77.26942719288216
5,2031-10-25,,-97.16491763185734,-97.16491763185734,-77.36046295770235
5,2031-10-26,,-97.71703721644414,-97.71703721644414,-77.45149829976921
5,2031-10-27,,-98.26974913839888,-98.26974913839888,-77.54253326455488
5,2031-10-28,,-98.8229869457241,-98.8229869457241,-77.63356789764315
5,2031-10-29,,-99.37668403080453,-99.37668403080453,-77.72460224471597
5,2031-10-30,,-99.93077365011712,-99.93077365011712,-77.81563635153994
5,2031-10-31,,-100.48518894398168,-100.48518894398168,-77.9066702639527
5,2031-11-01,,-101.03986295634571,-101.03986295634571,-77.9977040278495
5,2031-11-02,,-101.59472865459772,-101.59472865459772,-78.08873768916945
5,2031-11-03,,-89.04926386282317,-89.04926386282317,-78.14387963611063
5,2031-11-04,,-87.69368032264632,-87.69368032264632,-78.19378696611477
5,2031-11-05,,-88.24871841493862,-88.24871841493862,-78.24369433148725
5,2031-11-06,,-88.80367969402036,-88.80367969402036,-78.293601778207
5,2031-11-07,,-89.3584970422731,-89.3584970422731,-78.34350935222889
5,2031-11-08,,-89.91310338466995,-89.91310338466995,-78.42930875724156
5,2031-11-09,,-90.46743170862402,-90.46743170862402,-78.52034298765548
5,2031-11-10,,-91.02141508381858,-91.02141508381858,-78.61137748295577
5,2031-11-11,,-93.48561798734394,-93.48561798734394,-78.70764689518111
5,2031-11-12,,-94.03871110214835,-94.03871110214835,-78.80391666364636
5,2031-11-13,,-94.59125916876444,-94.59125916876444,-78.90018683387687
5,2031-11-14,,-95.14319578368232,-95.14319578368232,-78.99645745127918
5,2031-11-15,,-95.69445472433044,-95.69445472433044,-79.09272856112744
5,2031-11-16,,-96.24496996867175,-96.24496996867175,-79.18376560223415
5,2031-11-17,,-96.79467571474144,-96.79467571474144,-79.27480322588461
5,2031-11-18,,-97.34350640011776,-97.34350640011776,-79.36584147687587
5,2031-11-19,,-97.89139672132367,-97.89139672132367,-79.45688039981924
5,2031-11-20,,-98.43828165315108,-98.43828165315108,-79.54792003912723
5,2031-11-21,,-98.98409646790276,-98.98409646790276,-79.63896043900039
5,2031-11-22,,-99.52877675454596,-99.52877675454596,-79.73000164341416
5,2031-11-23,,-100.07225843777384,-100.07225843777384,-79.82104369610595
5,2031-11-24,,-92.7270774611583,-92.7270774611583,-79.89047732457358
5,2031-11-25,,-91.01570406027676,-91.01570406027676,-79.95374129326379
5,2031-11-26,,-91.55520912244418,-91.55520912244418,-80.01700623988665
5,2031-11-27,,-92.0932630148284,-92.0932630148284,-80.08027220709857
5,2031-11-28,,-92.62980362297924,-92.62980362297924,-80.14353923725399
5,2031-11-29,,-93.16476928025112,-93.16476928025112,-80.20680737239272
5,2031-11-30,,-93.69809878605189,-93.69809878605189,-80.27007665422765
5,2031-12-01,,-94.2297314239528,-94.2297314239528,-80.33334712413237
5,2031-12-02,,-97.01187406861251,-97.01187406861251,-80.4027894178931
5,2031-12-03,,-97.53993284776833,-97.53993284776833,-80.47223298140388
5,2031-12-04,,-98.06611569364132,-98.06611569364132,-80.54167785494722
5,2031-12-05,,-98.59036400461464,-98.59036400461464,-80.61112407841803
5,2031-12-06,,-99.112619751531,-99.112619751531,-80.6805716913117
5,2031-12-07,,-99.6328254948654,-99.6328254948654,-80.75002073271251
5,2031-12-08,,-100.15092440172144,-100.15092440172144,-80.81947124128199
5,2031-12-09,,-100.6668602626502,-100.6668602626502,-80.88892325524752
5,2031-12-10,,-101.18057750828213,-101.18057750828213,-80.95837681239104
5,2031-12-11,,-101.69202122577192,-101.69202122577192,-81.02783195003778
5,2031-12-12,,-102.20113717504792,-102.20113717504792,-81.09728870504533
5,2031-12-13,,-102.7078718048624,-102.7078718048624,-81.16674711379265
5,2031-12-14,,-103.2121722686384,-103.2121722686384,-81.23620721216932
5,2031-12-15,,-103.71398644010796,-103.71398644010796,-81.30566903556496
5,2031-12-16,,-104.21326292873688,-104.21326292873688,-81.37513261885873
5,2031-12-17,,-104.7099510949322,-104.7099510949322,-81.44459799640896
5,2031-12-18,,-105.2040010650272,-105.2040010650272,-81.51406520204307
5,2031-12-19,,-105.6953637460397,-105.6953637460397,-81.58353426904755
5,2031-12-20,,-106.18399084019995,-106.18399084019995,-81.653005230158
5,2031-12-21,,-106.66983485924204,-106.66983485924204,-81.7224781175496
5,2031-12-22,,-107.1528491384568,-107.1528491384568,-81.79195296282747
5,2031-12-23,,-107.63298785050068,-107.63298785050068,-81.86142979701737
5,2031-12-24,,-108.11020601895676,-108.11020601895676,-81.93090865055652
5,2031-12-25,,-108.58445953164372,-108.58445953164372,-82.00038955328455
5,2031-12-26,,-109.05570515366998,-109.05570515366998,-82.06987253443474
5,2031-12-27,,-109.52390054022686,-109.52390054022686,-82.13935762262533
5,2031-12-28,,-109.98900424911952,-109.98900424911952,-82.20884484585099
5,2031-12-29,,-110.45097575303036,-110.45097575303036,-82.27833423147472
5,2031-12-30,,-110.9097754515115,-110.9097754515115,-82.34782580621949
5,2031-12-31,,-111.36536468270332,-111.36536468270332,-82.41731959616058
5,2032-01-01,,-111.81770573477536,-111.81770573477536,-82.48681562671771
5,2032-01-02,,-99.16630677050526,-99.16630677050526,-82.52042226487613
5,2032-01-03,,-97.70141087914332,-97.70141087914332,-82.54879658617766
5,2032-01-04,,-98.1437907888444,-98.1437907888444,-82.57717322034709
5,2032-01-05,,-98.58278139129732,-98.58278139129732,-82.6055521901089
5,2032-01-06,,-99.01834988647282,-99.01834988647282,-82.63393351749635
5,2032-01-07,,-99.45046448699809,-99.45046448699809,-82.69820888161652
5,2032-01-08,,-99.87909442756334,-99.87909442756334,-82.76772125164563
5,2032-01-09,,-100.30420997402588,-100.30420997402588,-82.83723604118926
5,2032-01-10,,-102.6364137375398,-102.6364137375398,-82.91198787576901
5,2032-01-11,,-103.05441546172236,-103.05441546172236,-82.98674216755286
5,2032-01-12,,-103.46881986282231,-103.46881986282231,-83.06149893429763
5,2032-01-13,,-103.87960141626284,-103.87960141626284,-83.13625819302777
5,2032-01-14,,-104.286735669526,-104.286735669526,-83.2110199600303
5,2032-01-15,,-104.69019924938866,-104.69019924938866,-83.28054964453405
5,2032-01-16,,-105.08996986883908,-105.08996986883908,-83.35008186765292
5,2032-01-17,,-105.48602633367187,-105.48602633367187,-83.41961664343368
5,2032-01-18,,-105.8783485487598,-105.8783485487598,-83.48915398516768
5,2032-01-19,,-106.26691752400006,-106.26691752400006,-83.55869390538696
5,2032-01-20,,-106.65171537993407,-106.65171537993407,-83.62823641586057
5,2032-01-21,,-107.03272535303802,-107.03272535303802,-83.69778152759106
5,2032-01-22,,-107.4099318006836,-107.4099318006836,-83.76732925081119
5,2032-01-23,,-107.78332020576698,-107.78332020576698,-83.83687959498099
5,2032-01-24,,-108.1528771810044,-108.1528771810044,-83.90643256878487
5,2032-01-25,,-108.51859047289383,-108.51859047289383,-83.97598818012912
5,2032-01-26,,-108.88044896534107,-108.88044896534107,-84.0455464361395
5,2032-01-27,,-109.23844268294911,-109.23844268294911,-84.11510734315922
5,2032-01-28,,-109.5925627939699,-109.5925627939699,-84.18467090674697
5,2032-01-29,,-109.94280161291792,-109.94280161291792,-84.25423713167534
5,2032-01-30,,-110.28915260284448,-110.28915260284448,-84.3238060219294
5,2032-01-31,,-110.631610377272,-110.631610377272,-84.39337758070545
5,2032-02-01,,-110.97017070178802,-110.97017070178802,-84.4629518104102
5,2032-02-02,,-111.3048304952982,-111.3048304952982,-84.53252871265994
5,2032-02-03,,-111.63558783093808,-111.63558783093808,-84.60210828828016
5,2032-02-04,,-111.96244193664324,-111.96244193664324,-84.67169053730521
5,2032-02-05,,-112.2853931953779,-112.2853931953779,-84.74127545897836
5,2032-02-06,,-112.60444314502136,-112.60444314502136,-84.810863051752
5,2032-02-07,,-112.91959447791302,-112.91959447791302,-84.88045331328807
5,2032-02-08,,-113.23085104005594,-113.23085104005594,-84.95004624045882
5,2032-02-09,,-113.53821782997828,-113.53821782997828,-85.01964182934769
5,2032-02-10,,-113.84170099725436,-113.84170099725436,-85.08924007525044
5,2032-02-11,,-114.14130784068512,-114.14130784068512,-85.15884097267661
5,2032-02-12,,-114.43704680613796,-114.43704680613796,-85.22844451535113
5,2032-02-13,,-114.7289274840476,-114.7289274840476,-85.29805069621608
5,2032-02-14,,-115.01696060657817,-115.01696060657817,-85.36765950743293
5,2032-02-15,,-115.3011580444472,-115.3011580444472,-85.43727094038479
5,2032-02-16,,-115.5815328034132,-115.5815328034132,-85.50688498567891
5,2032-02-17,,-115.8580990204268,-115.8580990204268,-85.57650163314953
5,2032-02-18,,-116.13087195944752,-116.13087195944752,-85.64612087186084
5,2032-02-19,,-116.39986800692668,-116.39986800692668,-85.71574269011029
5,2032-02-20,,-116.6651046669588,-116.6651046669588,-85.78536707543198
5,2032-02-21,,-116.92660055610148,-116.92660055610148,-85.85499401460032
5,2032-02-22,,-117.18437539786667,-117.18437539786667,-85.9246234936341
5,2032-02-23,,-117.43845001688416,-117.43845001688416,-85.99425549780041
5,2032-02-24,,-117.68884633273896,-117.68884633273896,-86.06389001161922
5,2032-02-25,,-117.93558735348547,-117.93558735348547,-86.13352701886777
5,2032-02-26,,-118.17869716883848,-118.17869716883848,-86.20316650258549
5,2032-02-27,,-118.41820094304498,-118.41820094304498,-86.27280844507897
5,2032-02-28,,-118.65412490743756,-118.65412490743756,-86.34245282792722
5,2032-02-29,,-118.88649635267215,-118.88649635267215,-86.41209963198713
5,2032-03-01,,-119.11534362065213,-119.11534362065213,-86.48174883739907
5,2032-03-02,,-106.2402410095616,-106.2402410095616,-86.51550876582138
5,2032-03-03,,-104.55149780615906,-104.55149780615906,-86.54403644743482
5,2032-03-04,,-104.76995297862032,-104.76995297862032,-86.57256646658244
5,2032-03-05,,-104.9850076815666,-104.9850076815666,-86.60109880059957
5,2032-03-06,,-105.19669538120404,-105.19669538120404,-86.65124274212508
5,2032-03-07,,-105.40505054008908,-105.40505054008908,-86.74345120367843
5,2032-03-08,,-105.6101086069308,-105.6101086069308,-86.84089651434111
5,2032-03-09,,-105.81190600610068,-105.81190600610068,-86.93834404243475
5,2032-03-10,,-107.92111143218564,-107.92111143218564,-87.04102836825672
5,2032-03-11,,-108.11650061759865,-108.11650061759865,-87.14371485882398
5,2032-03-12,,-108.30874415322,-108.30874415322,-87.24640348682887
5,2032-03-13,,-108.49788225544722,-108.49788225544722,-87.34909422433125
5,2032-03-14,,-108.68395605962569,-108.68395605962569,-87.44561644800247
5,2032-03-15,,-108.86700760787544,-108.86700760787544,-87.53690611711063
5,2032-03-16,,-109.04707983665114,-109.04707983665114,-87.6281978081844
5,2032-03-17,,-109.22421656403588,-109.22421656403588,-87.71949149083814
5,2032-03-18,,-109.39846247677455,-109.39846247677455,-87.81078713409687
5,2032-03-19,,-109.56986311705094,-109.56986311705094,-87.90208470640539
5,2032-03-20,,-109.7384648690105,-109.7384648690105,-87.99338417563774
5,2032-03-21,,-109.90431494503504,-109.90431494503504,-88.08468550910658
5,2032-03-22,,-110.06746137177146,-110.06746137177146,-88.17598867357292
5,2032-03-23,,-110.22795297591966,-110.22795297591966,-88.26729363525594
5,2032-03-24,,-110.3858393697846,-110.3858393697846,-88.35860035984301
5,2032-03-25,,-110.54117093659482,-110.54117093659482,-88.44990881249983
5,2032-03-26,,-110.69399881559328,-110.69399881559328,-88.54121895788073
5,2032-03-27,,-110.84437488690445,-110.84437488690445,-88.63253076013912
5,2032-03-28,,-110.9923517561821,-110.9923517561821,-88.72384418293817
5,2032-03-29,,-111.13798273904236,-111.13798273904236,-88.81515918946143
5,2032-03-30,,-111.28132184528712,-111.28132184528712,-88.90647574242382
5,2032-03-31,,-111.42242376292135,-111.42242376292135,-88.99779380408272
5,2032-04-01,,-111.56134384197014,-111.56134384197014,-89.08911333624894
5,2032-04-02,,-111.69813807809967,-111.69813807809967,-89.18043430029824
5,2032-04-03,,-111.83286309604716,-111.83286309604716,-89.27175665718262
5,2032-04-04,,-111.96557613286492,-111.96557613286492,-89.36308036744192
5,2032-04-05,,-112.09633502098288,-112.09633502098288,-89.45440539121552
5,2032-04-06,,-112.22519817109492,-112.22519817109492,-89.54573168825407
5,2032-04-07,,-112.35222455487424,-112.35222455487424,-89.63705921793145
5,2032-04-08,,-112.477473687523,-112.477473687523,-89.72838793925682
5,2032-04-09,,-112.60100561016016,-112.60100561016016,-89.81971781088669
5,2032-04-10,,-112.72288087205511,-112.72288087205511,-89.91104879113712
5,2032-04-11,,-112.84316051270956,-112.84316051270956,-90.00238083799621
5,2032-04-12,,-112.96190604379548,-112.96190604379548,-90.0937139091364
5,2032-04-13,,-113.07917943095234,-113.07917943095234,-90.18504796192695
5,2032-04-14,,-113.1950430754506,-113.1950430754506,-90.27638295344677
5,2032-04-15,,-113.30955979572651,-113.30955979572651,-90.36771884049688
5,2032-04-16,,-113.42279280879276,-113.42279280879276,-90.45905557961332
5,2032-04-17,,-113.53480571153152,-113.53480571153152,-90.55039312708003
5,2032-04-18,,-113.6456624618755,-113.6456624618755,-90.64173143894168
5,2032-04-19,,-113.75542735988137,-113.75542735988137,-90.73307047101682
